Date,Actual,Predicted,Year,Month,State
2023-06-01,2457.0,2532.480511584273,2023,6,Haryana
2023-07-01,2178.0,2617.2160007882194,2023,7,Haryana
2023-08-01,2473.0,2703.4472265073964,2023,8,Haryana
2023-09-01,2065.0,2791.174188741803,2023,9,Haryana
2023-10-01,2715.0,2880.39688749144,2023,10,Haryana
2023-11-01,2402.0,2971.1153227563073,2023,11,Haryana
2023-12-01,3278.0,3063.329494536404,2023,12,Haryana
2024-01-01,3584.0,3157.0394028317305,2024,1,Haryana
2024-02-01,3025.0,3252.2450476422873,2024,2,Haryana
2024-03-01,3575.0,3348.9464289680745,2024,3,Haryana
2024-04-01,2549.0,3447.1435468090913,2024,4,Haryana
2024-05-01,2809.0,3546.8364011653384,2024,5,Haryana
2024-06-01,,3648.024992036815,2024,6,Haryana
2024-07-01,,3750.709319423522,2024,7,Haryana
2024-08-01,,3854.8893833254588,2024,8,Haryana
2024-09-01,,3960.565183742626,2024,9,Haryana
2024-10-01,,4067.736720675023,2024,10,Haryana
2024-11-01,,4176.40399412265,2024,11,Haryana
2024-12-01,,4286.567004085507,2024,12,Haryana
2025-01-01,,4398.2257505635935,2025,1,Haryana
2025-02-01,,4511.380233556911,2025,2,Haryana
2025-03-01,,4626.030453065458,2025,3,Haryana
2025-04-01,,4742.176409089235,2025,4,Haryana
2025-05-01,,4859.8181016282415,2025,5,Haryana
2025-06-01,,4978.955530682479,2025,6,Haryana
2025-07-01,,5099.588696251945,2025,7,Haryana
2025-08-01,,5221.717598336642,2025,8,Haryana
2025-09-01,,5345.342236936569,2025,9,Haryana
2025-10-01,,5470.462612051726,2025,10,Haryana
2025-11-01,,5597.078723682113,2025,11,Haryana
2025-12-01,,5725.19057182773,2025,12,Haryana
2026-01-01,,5854.798156488578,2026,1,Haryana
2026-02-01,,5985.9014776646545,2026,2,Haryana
2026-03-01,,6118.500535355961,2026,3,Haryana
2026-04-01,,6252.595329562499,2026,4,Haryana
2026-05-01,,6388.185860284265,2026,5,Haryana
2026-06-01,,6525.2721275212625,2026,6,Haryana
2026-07-01,,6663.85413127349,2026,7,Haryana
2026-08-01,,6803.931871540946,2026,8,Haryana
2026-09-01,,6945.505348323633,2026,9,Haryana
2026-10-01,,7088.574561621551,2026,10,Haryana
2026-11-01,,7233.139511434698,2026,11,Haryana
2026-12-01,,7379.200197763074,2026,12,Haryana
2027-01-01,,7526.756620606681,2027,1,Haryana
2027-02-01,,7675.808779965519,2027,2,Haryana
2027-03-01,,7826.3566758395855,2027,3,Haryana
2027-04-01,,7978.400308228883,2027,4,Haryana
2027-05-01,,8131.9396771334095,2027,5,Haryana
2027-06-01,,8286.974782553167,2027,6,Haryana
2027-07-01,,8443.505624488154,2027,7,Haryana
2027-08-01,,8601.532202938371,2027,8,Haryana
2027-09-01,,8761.054517903818,2027,9,Haryana
2027-10-01,,8922.072569384496,2027,10,Haryana
2027-11-01,,9084.586357380402,2027,11,Haryana
2027-12-01,,9248.595881891539,2027,12,Haryana
2028-01-01,,9414.101142917907,2028,1,Haryana
2028-02-01,,9581.102140459503,2028,2,Haryana
2028-03-01,,9749.59887451633,2028,3,Haryana
2028-04-01,,9919.591345088387,2028,4,Haryana
2028-05-01,,10091.079552175675,2028,5,Haryana
2028-06-01,,10264.063495778191,2028,6,Haryana
2028-07-01,,10438.543175895938,2028,7,Haryana
2028-08-01,,10614.518592528917,2028,8,Haryana
2028-09-01,,10791.989745677123,2028,9,Haryana
2028-10-01,,10970.95663534056,2028,10,Haryana
2028-11-01,,11151.419261519228,2028,11,Haryana
2028-12-01,,11333.377624213124,2028,12,Haryana
2029-01-01,,11516.831723422252,2029,1,Haryana
2029-02-01,,11701.78155914661,2029,2,Haryana
2029-03-01,,11888.227131386197,2029,3,Haryana
2029-04-01,,12076.168440141013,2029,4,Haryana
2029-05-01,,12265.60548541106,2029,5,Haryana
2029-06-01,,12456.538267196338,2029,6,Haryana
2029-07-01,,12648.966785496845,2029,7,Haryana
2029-08-01,,12842.891040312583,2029,8,Haryana
2029-09-01,,13038.31103164355,2029,9,Haryana
2029-10-01,,13235.226759489748,2029,10,Haryana
2029-11-01,,13433.638223851174,2029,11,Haryana
2029-12-01,,13633.545424727832,2029,12,Haryana
2030-01-01,,13834.948362119718,2030,1,Haryana
2030-02-01,,14037.847036026837,2030,2,Haryana
2030-03-01,,14242.241446449183,2030,3,Haryana
2030-04-01,,14448.13159338676,2030,4,Haryana
2030-05-01,,14655.517476839568,2030,5,Haryana
2030-06-01,,14864.399096807605,2030,6,Haryana
2030-07-01,,15074.776453290871,2030,7,Haryana
2030-08-01,,15286.649546289369,2030,8,Haryana
2030-09-01,,15500.018375803096,2030,9,Haryana
2030-10-01,,15714.882941832053,2030,10,Haryana
2030-11-01,,15931.24324437624,2030,11,Haryana
2030-12-01,,16149.099283435658,2030,12,Haryana
2019-01-01,2.0,2769.2298973161082,2019,1,Himachal Pradesh
2019-02-01,0.0,2847.3439712715412,2019,2,Himachal Pradesh
2019-03-01,0.0,2920.544349779336,2019,3,Himachal Pradesh
2019-04-01,14.0,2988.8310328394914,2019,4,Himachal Pradesh
2019-05-01,16.0,3052.204020452009,2019,5,Himachal Pradesh
2019-06-01,0.0,3110.663312616888,2019,6,Himachal Pradesh
2019-07-01,1.0,3164.2089093341287,2019,7,Himachal Pradesh
2019-08-01,0.0,3212.840810603731,2019,8,Himachal Pradesh
2019-09-01,0.0,3256.5590164256946,2019,9,Himachal Pradesh
2019-10-01,0.0,3295.3635268000203,2019,10,Himachal Pradesh
2019-11-01,22.0,3329.254341726707,2019,11,Himachal Pradesh
2019-12-01,0.0,3358.2314612057553,2019,12,Himachal Pradesh
2020-01-01,16855.0,3382.2948852371655,2020,1,Himachal Pradesh
2020-02-01,16637.0,3401.444613820937,2020,2,Himachal Pradesh
2020-03-01,14110.0,3415.6806469570697,2020,3,Himachal Pradesh
2020-04-01,975.0,3425.0029846455645,2020,4,Himachal Pradesh
2020-05-01,1310.0,3429.411626886421,2020,5,Himachal Pradesh
2020-06-01,6498.0,3428.9065736796383,2020,6,Himachal Pradesh
2020-07-01,7805.0,3423.4878250252177,2020,7,Himachal Pradesh
2020-08-01,8565.0,3413.155380923158,2020,8,Himachal Pradesh
2020-09-01,11371.0,3397.9092413734606,2020,9,Himachal Pradesh
2020-10-01,11460.0,3377.7494063761246,2020,10,Himachal Pradesh
2020-11-01,13406.0,3352.67587593115,2020,11,Himachal Pradesh
2020-12-01,15859.0,3322.688650038537,2020,12,Himachal Pradesh
2021-01-01,7.0,3287.7877286982857,2021,1,Himachal Pradesh
2021-02-01,4.0,3247.973111910396,2021,2,Himachal Pradesh
2021-03-01,16.0,3203.244799674868,2021,3,Himachal Pradesh
2021-04-01,10.0,3153.6027919917005,2021,4,Himachal Pradesh
2021-05-01,5.0,3099.047088860895,2021,5,Himachal Pradesh
2021-06-01,27.0,3039.577690282452,2021,6,Himachal Pradesh
2021-07-01,22.0,2975.19459625637,2021,7,Himachal Pradesh
2021-08-01,33.0,2905.8978067826492,2021,8,Himachal Pradesh
2021-09-01,35.0,2831.68732186129,2021,9,Himachal Pradesh
2021-10-01,31.0,2752.5631414922923,2021,10,Himachal Pradesh
2021-11-01,61.0,2668.5252656756566,2021,11,Himachal Pradesh
2021-12-01,76.0,2579.5736944113823,2021,12,Himachal Pradesh
2022-01-01,26.0,2485.708427699469,2022,1,Himachal Pradesh
2022-02-01,63.0,2386.929465539918,2022,2,Himachal Pradesh
2022-03-01,65.0,2283.236807932728,2022,3,Himachal Pradesh
2022-04-01,107.0,2174.6304548779003,2022,4,Himachal Pradesh
2022-05-01,77.0,2061.1104063754337,2022,5,Himachal Pradesh
2022-06-01,103.0,1942.6766624253285,2022,6,Himachal Pradesh
2022-07-01,96.0,1819.3292230275847,2022,7,Himachal Pradesh
2022-08-01,64.0,1691.0680881822027,2022,8,Himachal Pradesh
2022-09-01,73.0,1557.8932578891827,2022,9,Himachal Pradesh
2022-10-01,82.0,1419.8047321485237,2022,10,Himachal Pradesh
2022-11-01,135.0,1276.8025109602263,2022,11,Himachal Pradesh
2022-12-01,106.0,1128.8865943242904,2022,12,Himachal Pradesh
2023-01-01,83.0,976.056982240716,2023,1,Himachal Pradesh
2023-02-01,86.0,818.3136747095036,2023,2,Himachal Pradesh
2023-03-01,99.0,655.6566717306523,2023,3,Himachal Pradesh
2023-04-01,112.0,488.0859733041634,2023,4,Himachal Pradesh
2023-05-01,144.0,315.60157943003514,2023,5,Himachal Pradesh
2023-06-01,76.0,138.2034901082684,2023,6,Himachal Pradesh
2023-07-01,74.0,0.0,2023,7,Himachal Pradesh
2023-08-01,77.0,0.0,2023,8,Himachal Pradesh
2023-09-01,73.0,0.0,2023,9,Himachal Pradesh
2023-10-01,53.0,0.0,2023,10,Himachal Pradesh
2023-11-01,69.0,0.0,2023,11,Himachal Pradesh
2023-12-01,121.0,0.0,2023,12,Himachal Pradesh
2024-01-01,97.0,0.0,2024,1,Himachal Pradesh
2024-02-01,85.0,0.0,2024,2,Himachal Pradesh
2024-03-01,131.0,0.0,2024,3,Himachal Pradesh
2024-04-01,102.0,0.0,2024,4,Himachal Pradesh
2024-05-01,135.0,0.0,2024,5,Himachal Pradesh
2024-06-01,,0.0,2024,6,Himachal Pradesh
2024-07-01,,0.0,2024,7,Himachal Pradesh
2024-08-01,,0.0,2024,8,Himachal Pradesh
2024-09-01,,0.0,2024,9,Himachal Pradesh
2024-10-01,,0.0,2024,10,Himachal Pradesh
2024-11-01,,0.0,2024,11,Himachal Pradesh
2024-12-01,,0.0,2024,12,Himachal Pradesh
2025-01-01,,0.0,2025,1,Himachal Pradesh
2025-02-01,,0.0,2025,2,Himachal Pradesh
2025-03-01,,0.0,2025,3,Himachal Pradesh
2025-04-01,,0.0,2025,4,Himachal Pradesh
2025-05-01,,0.0,2025,5,Himachal Pradesh
2025-06-01,,0.0,2025,6,Himachal Pradesh
2025-07-01,,0.0,2025,7,Himachal Pradesh
2025-08-01,,0.0,2025,8,Himachal Pradesh
2025-09-01,,0.0,2025,9,Himachal Pradesh
2025-10-01,,0.0,2025,10,Himachal Pradesh
2025-11-01,,0.0,2025,11,Himachal Pradesh
2025-12-01,,0.0,2025,12,Himachal Pradesh
2026-01-01,,0.0,2026,1,Himachal Pradesh
2026-02-01,,0.0,2026,2,Himachal Pradesh
2026-03-01,,0.0,2026,3,Himachal Pradesh
2026-04-01,,0.0,2026,4,Himachal Pradesh
2026-05-01,,0.0,2026,5,Himachal Pradesh
2026-06-01,,0.0,2026,6,Himachal Pradesh
2026-07-01,,0.0,2026,7,Himachal Pradesh
2026-08-01,,0.0,2026,8,Himachal Pradesh
2026-09-01,,0.0,2026,9,Himachal Pradesh
2026-10-01,,0.0,2026,10,Himachal Pradesh
2026-11-01,,0.0,2026,11,Himachal Pradesh
2026-12-01,,0.0,2026,12,Himachal Pradesh
2027-01-01,,0.0,2027,1,Himachal Pradesh
2027-02-01,,0.0,2027,2,Himachal Pradesh
2027-03-01,,0.0,2027,3,Himachal Pradesh
2027-04-01,,0.0,2027,4,Himachal Pradesh
2027-05-01,,0.0,2027,5,Himachal Pradesh
2027-06-01,,0.0,2027,6,Himachal Pradesh
2027-07-01,,0.0,2027,7,Himachal Pradesh
2027-08-01,,0.0,2027,8,Himachal Pradesh
2027-09-01,,0.0,2027,9,Himachal Pradesh
2027-10-01,,0.0,2027,10,Himachal Pradesh
2027-11-01,,0.0,2027,11,Himachal Pradesh
2027-12-01,,0.0,2027,12,Himachal Pradesh
2028-01-01,,0.0,2028,1,Himachal Pradesh
2028-02-01,,0.0,2028,2,Himachal Pradesh
2028-03-01,,0.0,2028,3,Himachal Pradesh
2028-04-01,,0.0,2028,4,Himachal Pradesh
2028-05-01,,0.0,2028,5,Himachal Pradesh
2028-06-01,,0.0,2028,6,Himachal Pradesh
2028-07-01,,0.0,2028,7,Himachal Pradesh
2028-08-01,,0.0,2028,8,Himachal Pradesh
2028-09-01,,0.0,2028,9,Himachal Pradesh
2028-10-01,,0.0,2028,10,Himachal Pradesh
2028-11-01,,0.0,2028,11,Himachal Pradesh
2028-12-01,,0.0,2028,12,Himachal Pradesh
2029-01-01,,0.0,2029,1,Himachal Pradesh
2029-02-01,,0.0,2029,2,Himachal Pradesh
2029-03-01,,0.0,2029,3,Himachal Pradesh
2029-04-01,,0.0,2029,4,Himachal Pradesh
2029-05-01,,0.0,2029,5,Himachal Pradesh
2029-06-01,,0.0,2029,6,Himachal Pradesh
2029-07-01,,0.0,2029,7,Himachal Pradesh
2029-08-01,,0.0,2029,8,Himachal Pradesh
2029-09-01,,0.0,2029,9,Himachal Pradesh
2029-10-01,,0.0,2029,10,Himachal Pradesh
2029-11-01,,0.0,2029,11,Himachal Pradesh
2029-12-01,,0.0,2029,12,Himachal Pradesh
2030-01-01,,0.0,2030,1,Himachal Pradesh
2030-02-01,,0.0,2030,2,Himachal Pradesh
2030-03-01,,0.0,2030,3,Himachal Pradesh
2030-04-01,,0.0,2030,4,Himachal Pradesh
2030-05-01,,0.0,2030,5,Himachal Pradesh
2030-06-01,,0.0,2030,6,Himachal Pradesh
2030-07-01,,0.0,2030,7,Himachal Pradesh
2030-08-01,,0.0,2030,8,Himachal Pradesh
2030-09-01,,0.0,2030,9,Himachal Pradesh
2030-10-01,,0.0,2030,10,Himachal Pradesh
2030-11-01,,0.0,2030,11,Himachal Pradesh
2030-12-01,,0.0,2030,12,Himachal Pradesh
2019-02-01,2.0,25.750775525441327,2019,2,Jammu And Kashmir
2019-03-01,18.0,17.289585062336762,2019,3,Jammu And Kashmir
2019-04-01,7.0,9.692634958774985,2019,4,Jammu And Kashmir
2019-05-01,14.0,2.9599252147559874,2019,5,Jammu And Kashmir
2019-06-01,11.0,0.0,2019,6,Jammu And Kashmir
2019-07-01,24.0,0.0,2019,7,Jammu And Kashmir
2019-08-01,0.0,0.0,2019,8,Jammu And Kashmir
2019-09-01,0.0,0.0,2019,9,Jammu And Kashmir
2019-10-01,0.0,0.0,2019,10,Jammu And Kashmir
2019-11-01,0.0,0.0,2019,11,Jammu And Kashmir
2019-12-01,0.0,0.0,2019,12,Jammu And Kashmir
2020-01-01,1.0,0.0,2020,1,Jammu And Kashmir
2020-02-01,0.0,0.0,2020,2,Jammu And Kashmir
2020-03-01,9.0,0.0,2020,3,Jammu And Kashmir
2020-04-01,5.0,0.0,2020,4,Jammu And Kashmir
2020-05-01,0.0,0.0,2020,5,Jammu And Kashmir
2020-06-01,1.0,0.0,2020,6,Jammu And Kashmir
2020-07-01,5.0,0.0,2020,7,Jammu And Kashmir
2020-08-01,9.0,5.678122199605138,2020,8,Jammu And Kashmir
2020-09-01,6.0,12.773258208270697,2020,9,Jammu And Kashmir
2020-10-01,7.0,20.73263457647904,2020,10,Jammu And Kashmir
2020-11-01,18.0,29.556251304230138,2020,11,Jammu And Kashmir
2020-12-01,13.0,39.244108391524044,2020,12,Jammu And Kashmir
2021-01-01,12.0,49.79620583836074,2021,1,Jammu And Kashmir
2021-02-01,0.0,61.212543644740194,2021,2,Jammu And Kashmir
2021-03-01,104.0,73.49312181066244,2021,3,Jammu And Kashmir
2021-04-01,22.0,86.6379403361275,2021,4,Jammu And Kashmir
2021-05-01,50.0,100.64699922113533,2021,5,Jammu And Kashmir
2021-06-01,88.0,115.52029846568591,2021,6,Jammu And Kashmir
2021-07-01,204.0,131.25783806977932,2021,7,Jammu And Kashmir
2021-08-01,122.0,147.85961803341547,2021,8,Jammu And Kashmir
2021-09-01,158.0,165.32563835659445,2021,9,Jammu And Kashmir
2021-10-01,201.0,183.65589903931618,2021,10,Jammu And Kashmir
2021-11-01,64.0,202.8504000815807,2021,11,Jammu And Kashmir
2021-12-01,121.0,222.90914148338803,2021,12,Jammu And Kashmir
2022-01-01,88.0,243.8321232447381,2022,1,Jammu And Kashmir
2022-02-01,164.0,265.619345365631,2022,2,Jammu And Kashmir
2022-03-01,272.0,288.27080784606665,2022,3,Jammu And Kashmir
2022-04-01,200.0,311.78651068604506,2022,4,Jammu And Kashmir
2022-05-01,245.0,336.1664538855663,2022,5,Jammu And Kashmir
2022-06-01,309.0,361.41063744463037,2022,6,Jammu And Kashmir
2022-07-01,647.0,387.51906136323714,2022,7,Jammu And Kashmir
2022-08-01,517.0,414.49172564138667,2022,8,Jammu And Kashmir
2022-09-01,597.0,442.3286302790791,2022,9,Jammu And Kashmir
2022-10-01,579.0,471.02977527631424,2022,10,Jammu And Kashmir
2022-11-01,533.0,500.5951606330921,2022,11,Jammu And Kashmir
2022-12-01,539.0,531.0247863494128,2022,12,Jammu And Kashmir
2023-01-01,357.0,562.3186524252764,2023,1,Jammu And Kashmir
2023-02-01,510.0,594.4767588606826,2023,2,Jammu And Kashmir
2023-03-01,609.0,627.4991056556318,2023,3,Jammu And Kashmir
2023-04-01,565.0,661.3856928101236,2023,4,Jammu And Kashmir
2023-05-01,899.0,696.1365203241583,2023,5,Jammu And Kashmir
2023-06-01,845.0,731.7515881977356,2023,6,Jammu And Kashmir
2023-07-01,885.0,768.2308964308559,2023,7,Jammu And Kashmir
2023-08-01,959.0,805.5744450235188,2023,8,Jammu And Kashmir
2023-09-01,946.0,843.7822339757246,2023,9,Jammu And Kashmir
2023-10-01,1042.0,882.8542632874731,2023,10,Jammu And Kashmir
2023-11-01,1149.0,922.7905329587645,2023,11,Jammu And Kashmir
2023-12-01,984.0,963.5910429895987,2023,12,Jammu And Kashmir
2024-01-01,1040.0,1005.2557933799756,2024,1,Jammu And Kashmir
2024-02-01,1092.0,1047.7847841298953,2024,2,Jammu And Kashmir
2024-03-01,1246.0,1091.1780152393576,2024,3,Jammu And Kashmir
2024-04-01,735.0,1135.435486708363,2024,4,Jammu And Kashmir
2024-05-01,749.0,1180.557198536911,2024,5,Jammu And Kashmir
2024-06-01,,1226.5431507250019,2024,6,Jammu And Kashmir
2024-07-01,,1273.3933432726353,2024,7,Jammu And Kashmir
2024-08-01,,1321.107776179812,2024,8,Jammu And Kashmir
2024-09-01,,1369.6864494465312,2024,9,Jammu And Kashmir
2024-10-01,,1419.1293630727932,2024,10,Jammu And Kashmir
2024-11-01,,1469.436517058598,2024,11,Jammu And Kashmir
2024-12-01,,1520.6079114039453,2024,12,Jammu And Kashmir
2025-01-01,,1572.6435461088358,2025,1,Jammu And Kashmir
2025-02-01,,1625.5434211732686,2025,2,Jammu And Kashmir
2025-03-01,,1679.3075365972445,2025,3,Jammu And Kashmir
2025-04-01,,1733.935892380763,2025,4,Jammu And Kashmir
2025-05-01,,1789.4284885238249,2025,5,Jammu And Kashmir
2025-06-01,,1845.7853250264288,2025,6,Jammu And Kashmir
2025-07-01,,1903.006401888576,2025,7,Jammu And Kashmir
2025-08-01,,1961.0917191102658,2025,8,Jammu And Kashmir
2025-09-01,,2020.0412766914983,2025,9,Jammu And Kashmir
2025-10-01,,2079.855074632274,2025,10,Jammu And Kashmir
2025-11-01,,2140.533112932592,2025,11,Jammu And Kashmir
2025-12-01,,2202.075391592453,2025,12,Jammu And Kashmir
2026-01-01,,2264.4819106118566,2026,1,Jammu And Kashmir
2026-02-01,,2327.752669990803,2026,2,Jammu And Kashmir
2026-03-01,,2391.8876697292926,2026,3,Jammu And Kashmir
2026-04-01,,2456.8869098273244,2026,4,Jammu And Kashmir
2026-05-01,,2522.7503902848994,2026,5,Jammu And Kashmir
2026-06-01,,2589.478111102017,2026,6,Jammu And Kashmir
2026-07-01,,2657.0700722786773,2026,7,Jammu And Kashmir
2026-08-01,,2725.526273814881,2026,8,Jammu And Kashmir
2026-09-01,,2794.8467157106265,2026,9,Jammu And Kashmir
2026-10-01,,2865.0313979659154,2026,10,Jammu And Kashmir
2026-11-01,,2936.080320580747,2026,11,Jammu And Kashmir
2026-12-01,,3007.993483555121,2026,12,Jammu And Kashmir
2027-01-01,,3080.7708868890386,2027,1,Jammu And Kashmir
2027-02-01,,3154.412530582498,2027,2,Jammu And Kashmir
2027-03-01,,3228.918414635501,2027,3,Jammu And Kashmir
2027-04-01,,3304.2885390480465,2027,4,Jammu And Kashmir
2027-05-01,,3380.522903820135,2027,5,Jammu And Kashmir
2027-06-01,,3457.621508951766,2027,6,Jammu And Kashmir
2027-07-01,,3535.58435444294,2027,7,Jammu And Kashmir
2027-08-01,,3614.4114402936566,2027,8,Jammu And Kashmir
2027-09-01,,3694.102766503916,2027,9,Jammu And Kashmir
2027-10-01,,3774.658333073718,2027,10,Jammu And Kashmir
2027-11-01,,3856.0781400030633,2027,11,Jammu And Kashmir
2027-12-01,,3938.3621872919507,2027,12,Jammu And Kashmir
2028-01-01,,4021.5104749403813,2028,1,Jammu And Kashmir
2028-02-01,,4105.523002948355,2028,2,Jammu And Kashmir
2028-03-01,,4190.399771315871,2028,3,Jammu And Kashmir
2028-04-01,,4276.140780042929,2028,4,Jammu And Kashmir
2028-05-01,,4362.746029129531,2028,5,Jammu And Kashmir
2028-06-01,,4450.215518575676,2028,6,Jammu And Kashmir
2028-07-01,,4538.549248381362,2028,7,Jammu And Kashmir
2028-08-01,,4627.747218546592,2028,8,Jammu And Kashmir
2028-09-01,,4717.809429071365,2028,9,Jammu And Kashmir
2028-10-01,,4808.735879955681,2028,10,Jammu And Kashmir
2028-11-01,,4900.526571199539,2028,11,Jammu And Kashmir
2028-12-01,,4993.1815028029405,2028,12,Jammu And Kashmir
2029-01-01,,5086.700674765884,2029,1,Jammu And Kashmir
2029-02-01,,5181.084087088371,2029,2,Jammu And Kashmir
2029-03-01,,5276.3317397704,2029,3,Jammu And Kashmir
2029-04-01,,5372.443632811973,2029,4,Jammu And Kashmir
2029-05-01,,5469.419766213088,2029,5,Jammu And Kashmir
2029-06-01,,5567.260139973746,2029,6,Jammu And Kashmir
2029-07-01,,5665.964754093947,2029,7,Jammu And Kashmir
2029-08-01,,5765.53360857369,2029,8,Jammu And Kashmir
2029-09-01,,5865.966703412976,2029,9,Jammu And Kashmir
2029-10-01,,5967.2640386118055,2029,10,Jammu And Kashmir
2029-11-01,,6069.425614170177,2029,11,Jammu And Kashmir
2029-12-01,,6172.451430088092,2029,12,Jammu And Kashmir
2030-01-01,,6276.341486365549,2030,1,Jammu And Kashmir
2030-02-01,,6381.095783002549,2030,2,Jammu And Kashmir
2030-03-01,,6486.714319999092,2030,3,Jammu And Kashmir
2030-04-01,,6593.197097355178,2030,4,Jammu And Kashmir
2030-05-01,,6700.544115070807,2030,5,Jammu And Kashmir
2030-06-01,,6808.7553731459775,2030,6,Jammu And Kashmir
2030-07-01,,6917.830871580692,2030,7,Jammu And Kashmir
2030-08-01,,7027.770610374949,2030,8,Jammu And Kashmir
2030-09-01,,7138.574589528748,2030,9,Jammu And Kashmir
2030-10-01,,7250.242809042091,2030,10,Jammu And Kashmir
2030-11-01,,7362.775268914976,2030,11,Jammu And Kashmir
2030-12-01,,7476.171969147404,2030,12,Jammu And Kashmir
2019-01-01,229.0,110.15615443314903,2019,1,Jharkhand
2019-02-01,164.0,104.79842139446234,2019,2,Jharkhand
2019-03-01,113.0,100.70588832560884,2019,3,Jharkhand
2019-04-01,179.0,97.87855522658852,2019,4,Jharkhand
2019-05-01,124.0,96.31642209740139,2019,5,Jharkhand
2019-06-01,162.0,96.01948893804745,2019,6,Jharkhand
2019-07-01,189.0,96.9877557485267,2019,7,Jharkhand
2019-08-01,158.0,99.22122252883914,2019,8,Jharkhand
2019-09-01,291.0,102.71988927898475,2019,9,Jharkhand
2019-10-01,213.0,107.48375599896356,2019,10,Jharkhand
2019-11-01,250.0,113.51282268877556,2019,11,Jharkhand
2019-12-01,272.0,120.80708934842075,2019,12,Jharkhand
2020-01-01,177.0,129.3665559778991,2020,1,Jharkhand
2020-02-01,201.0,139.19122257721068,2020,2,Jharkhand
2020-03-01,236.0,150.2810891463554,2020,3,Jharkhand
2020-04-01,24.0,162.63615568533336,2020,4,Jharkhand
2020-05-01,2.0,176.25642219414448,2020,5,Jharkhand
2020-06-01,59.0,191.14188867278878,2020,6,Jharkhand
2020-07-01,207.0,207.29255512126628,2020,7,Jharkhand
2020-08-01,80.0,224.708421539577,2020,8,Jharkhand
2020-09-01,128.0,243.38948792772084,2020,9,Jharkhand
2020-10-01,98.0,263.33575428569793,2020,10,Jharkhand
2020-11-01,157.0,284.54722061350816,2020,11,Jharkhand
2020-12-01,147.0,307.0238869111516,2020,12,Jharkhand
2021-01-01,167.0,330.7657531786282,2021,1,Jharkhand
2021-02-01,158.0,355.772819415938,2021,2,Jharkhand
2021-03-01,311.0,382.04508562308104,2021,3,Jharkhand
2021-04-01,166.0,409.5825518000572,2021,4,Jharkhand
2021-05-01,73.0,438.3852179468666,2021,5,Jharkhand
2021-06-01,150.0,468.45308406350915,2021,6,Jharkhand
2021-07-01,251.0,499.78615014998485,2021,7,Jharkhand
2021-08-01,290.0,532.3844162062937,2021,8,Jharkhand
2021-09-01,407.0,566.2478822324359,2021,9,Jharkhand
2021-10-01,485.0,601.3765482284113,2021,10,Jharkhand
2021-11-01,631.0,637.7704141942197,2021,11,Jharkhand
2021-12-01,652.0,675.4294801298614,2021,12,Jharkhand
2022-01-01,592.0,714.3537460353363,2022,1,Jharkhand
2022-02-01,628.0,754.5432119106443,2022,2,Jharkhand
2022-03-01,954.0,795.9978777557856,2022,3,Jharkhand
2022-04-01,822.0,838.71774357076,2022,4,Jharkhand
2022-05-01,781.0,882.7028093555676,2022,5,Jharkhand
2022-06-01,928.0,927.9530751102085,2022,6,Jharkhand
2022-07-01,1332.0,974.4685408346825,2022,7,Jharkhand
2022-08-01,1264.0,1022.2492065289896,2022,8,Jharkhand
2022-09-01,1202.0,1071.2950721931302,2022,9,Jharkhand
2022-10-01,1662.0,1121.6061378271036,2022,10,Jharkhand
2022-11-01,1823.0,1173.1824034309102,2022,11,Jharkhand
2022-12-01,1694.0,1226.0238690045503,2022,12,Jharkhand
2023-01-01,1288.0,1280.1305345480232,2023,1,Jharkhand
2023-02-01,1605.0,1335.5024000613298,2023,2,Jharkhand
2023-03-01,1673.0,1392.1394655444692,2023,3,Jharkhand
2023-04-01,1583.0,1450.0417309974418,2023,4,Jharkhand
2023-05-01,1592.0,1509.2091964202477,2023,5,Jharkhand
2023-06-01,1541.0,1569.6418618128869,2023,6,Jharkhand
